image,similarity_score
Android_Android_2_output.png,0.9008
Android_Android_2_output.png,0.9713
Android_Android_2_output.png,0.9523
Android_Android_2_output.png,0.8211
Android_Android_2_output.png,0.8961
Android_Android_2_output.png,0.9082
Android_Android_2_output.png,0.8949
Android_Android_2_output.png,0.863
Android_Android_2_output.png,0.9119
Android_Android_2_output.png,0.8893
Android_Android_2_output.png,0.8287
Android_Android_2_output.png,0.923
Android_Android_2_output.png,0.8904
Android_Android_2_output.png,0.8679
Android_Android_2_output.png,0.8693
Android_Android_2_output.png,0.8906
Android_Android_2_output.png,0.8508
Android_Android_2_output.png,0.7925
Android_Android_2_output.png,0.9103
Android_Android_2_output.png,0.7432
Android_Android_2_output.png,0.9095
Android_Android_2_output.png,0.8764
Android_Android_2_output.png,0.863
Android_Android_2_output.png,0.856
Android_Android_2_output.png,0.9556
Android_Android_2_output.png,0.932
Android_Android_2_output.png,0.9381
Android_Android_2_output.png,0.7595
Android_Android_2_output.png,0.9348
Android_Android_2_output.png,0.8129
Android_Android_2_output.png,0.9348
Android_Android_2_output.png,0.7818
Android_Android_2_output.png,0.8525
Android_Android_2_output.png,0.9045
Android_Android_2_output.png,0.9022
Android_Android_2_output.png,0.9291
Android_Android_2_output.png,0.7948
Android_Android_2_output.png,0.9308
Android_Android_2_output.png,0.8507
Android_Android_2_output.png,0.9255
Android_Android_2_output.png,0.7858
Android_Android_2_output.png,0.8483
Android_Android_2_output.png,0.9522
Android_Android_2_output.png,0.8959
Android_Android_2_output.png,0.9456
Android_Android_2_output.png,0.7715
Android_Android_2_output.png,0.9442
Android_Android_2_output.png,0.7965
Android_Android_2_output.png,0.9025
Android_Android_2_output.png,0.9368
Android_Android_2_output.png,0.8157
Android_Android_2_output.png,0.8199
Android_Android_2_output.png,0.7884
Android_Android_2_output.png,0.8255
Android_Android_2_output.png,0.9353
Android_Android_2_output.png,0.7996
Android_Android_2_output.png,0.8276
Android_Android_2_output.png,0.8916
Android_Android_2_output.png,0.9012
Android_Android_2_output.png,0.9377
Android_Android_2_output.png,0.8155
Android_Android_2_output.png,0.8206
Android_Android_2_output.png,0.9076
Android_Android_2_output.png,0.834
Android_Android_2_output.png,0.7731
Android_Android_2_output.png,0.7885
Android_Android_2_output.png,0.8422
Android_Android_2_output.png,0.8755
Android_Android_2_output.png,0.9145
Android_Android_2_output.png,0.9338
Android_Android_2_output.png,0.9445
Android_Android_2_output.png,0.9167
Android_Android_2_output.png,0.8154
Android_Android_2_output.png,0.8791
Android_Android_2_output.png,0.8615
Android_Android_2_output.png,0.8692
Android_Android_2_output.png,0.8798
Android_Android_2_output.png,0.8719
Android_Android_2_output.png,0.9144
Android_Android_2_output.png,0.9329
Android_Android_2_output.png,0.9513
14976_output.png,0.9363
14976_output.png,0.933
14976_output.png,0.9241
14976_output.png,0.9422
14976_output.png,0.9186
14976_output.png,0.9016
14976_output.png,0.9525
14976_output.png,0.9328
14976_output.png,0.9425
14976_output.png,0.9472
14976_output.png,0.9353
14976_output.png,0.9171
14976_output.png,0.9274
14976_output.png,0.9218
14976_output.png,0.9403
14976_output.png,0.9456
14976_output.png,0.9125
14976_output.png,0.8675
14976_output.png,0.9593
14976_output.png,0.9195
14976_output.png,0.8886
14976_output.png,0.8926
14976_output.png,0.8945
14976_output.png,0.9076
14976_output.png,0.9024
14976_output.png,0.94
14976_output.png,0.9323
14976_output.png,0.9051
14976_output.png,0.9389
14976_output.png,0.9162
14976_output.png,0.8896
14976_output.png,0.9113
14976_output.png,0.9097
14976_output.png,0.9086
14976_output.png,0.885
14976_output.png,0.8178
14976_output.png,0.9185
14976_output.png,0.9686
14976_output.png,0.9224
14976_output.png,0.8984
14976_output.png,0.9494
14976_output.png,0.9697
14976_output.png,0.9714
14976_output.png,0.9612
14976_output.png,0.958
14976_output.png,0.934
14976_output.png,0.9579
14976_output.png,0.8904
14976_output.png,0.9692
14976_output.png,0.951
14976_output.png,0.9522
14976_output.png,0.8877
14976_output.png,0.8322
14976_output.png,0.9571
14976_output.png,0.9296
14976_output.png,0.8989
14976_output.png,0.9522
14976_output.png,0.9659
14976_output.png,0.9488
14976_output.png,0.9463
14976_output.png,0.9652
14976_output.png,0.93
14976_output.png,0.952
14976_output.png,0.8988
14976_output.png,0.9525
14976_output.png,0.9768
14976_output.png,0.9533
14976_output.png,0.8828
14976_output.png,0.8647
14976_output.png,0.9475
14976_output.png,0.9181
14976_output.png,0.9078
14976_output.png,0.9502
14976_output.png,0.9113
14976_output.png,0.9307
14976_output.png,0.933
14976_output.png,0.9005
14976_output.png,0.9129
14976_output.png,0.9388
14976_output.png,0.9254
14976_output.png,0.9333
14976_output.png,0.9548
14976_output.png,0.8839
14976_output.png,0.8538
14976_output.png,0.9682
14976_output.png,0.881
14976_output.png,0.9229
14976_output.png,0.912
14976_output.png,0.9318
14976_output.png,0.9039
14976_output.png,0.9138
14976_output.png,0.898
14976_output.png,0.9039
14976_output.png,0.9249
14976_output.png,0.9181
14976_output.png,0.9198
14976_output.png,0.8719
14976_output.png,0.8445
14976_output.png,0.9409
14976_output.png,0.9407
14976_output.png,0.9415
14976_output.png,0.9387
14976_output.png,0.9346
14976_output.png,0.9288
14976_output.png,0.9478
14976_output.png,0.9143
14976_output.png,0.9434
14976_output.png,0.9392
14976_output.png,0.9416
14976_output.png,0.8702
14976_output.png,0.8214
14976_output.png,0.9223
14976_output.png,0.9642
14976_output.png,0.9525
14976_output.png,0.9712
14976_output.png,0.9391
14976_output.png,0.9572
14976_output.png,0.9199
14976_output.png,0.963
14976_output.png,0.9597
14976_output.png,0.9721
14976_output.png,0.9083
14976_output.png,0.8661
14976_output.png,0.9832
14976_output.png,0.9593
14976_output.png,0.9531
14976_output.png,0.9455
14976_output.png,0.9586
14976_output.png,0.8858
14976_output.png,0.9567
14976_output.png,0.9535
14976_output.png,0.9487
14976_output.png,0.8973
14976_output.png,0.83
14976_output.png,0.9555
14976_output.png,0.9436
14976_output.png,0.9524
14976_output.png,0.941
14976_output.png,0.9128
14976_output.png,0.9517
14976_output.png,0.9557
14976_output.png,0.947
14976_output.png,0.8969
14976_output.png,0.8528
14976_output.png,0.9528
14976_output.png,0.9273
14976_output.png,0.9576
14976_output.png,0.8838
14976_output.png,0.9463
14976_output.png,0.9607
14976_output.png,0.9486
14976_output.png,0.9094
14976_output.png,0.8484
14976_output.png,0.9551
14976_output.png,0.9327
14976_output.png,0.9155
14976_output.png,0.922
14976_output.png,0.9435
14976_output.png,0.9312
14976_output.png,0.8953
14976_output.png,0.8716
14976_output.png,0.9349
14976_output.png,0.8886
14976_output.png,0.9412
14976_output.png,0.9447
14976_output.png,0.9609
14976_output.png,0.886
14976_output.png,0.8313
14976_output.png,0.9402
14976_output.png,0.8983
14976_output.png,0.9094
14976_output.png,0.938
14976_output.png,0.8802
14976_output.png,0.8648
14976_output.png,0.9328
14976_output.png,0.9497
14976_output.png,0.9479
14976_output.png,0.8767
14976_output.png,0.8308
14976_output.png,0.9544
14976_output.png,0.955
14976_output.png,0.9009
14976_output.png,0.8877
14976_output.png,0.9469
14976_output.png,0.8976
14976_output.png,0.8652
14976_output.png,0.969
14976_output.png,0.9306
14976_output.png,0.9133
14976_output.png,0.8656
Android_Android_4_output.png,0.8325
Android_Android_4_output.png,0.8598
Android_Android_4_output.png,0.8151
Android_Android_4_output.png,0.8265
Android_Android_4_output.png,0.8317
Android_Android_4_output.png,0.8853
Android_Android_4_output.png,0.7144
Android_Android_4_output.png,0.826
Android_Android_4_output.png,0.7669
Android_Android_4_output.png,0.7788
Android_Android_4_output.png,0.8193
Android_Android_4_output.png,0.8725
Android_Android_4_output.png,0.7986
Android_Android_4_output.png,0.8552
Android_Android_4_output.png,0.9142
Android_Android_4_output.png,0.8141
Android_Android_4_output.png,0.7217
Android_Android_4_output.png,0.9087
Android_Android_4_output.png,0.7632
Android_Android_4_output.png,0.881
Android_Android_4_output.png,0.7912
Android_Android_4_output.png,0.8034
Android_Android_4_output.png,0.7996
Android_Android_4_output.png,0.9457
Android_Android_4_output.png,0.8222
Android_Android_4_output.png,0.8033
Android_Android_4_output.png,0.853
Android_Android_4_output.png,0.886
Android_Android_4_output.png,0.9116
Android_Android_4_output.png,0.8599
Android_Android_4_output.png,0.8132
Android_Android_4_output.png,0.8585
Android_Android_4_output.png,0.8585
Android_Android_4_output.png,0.8522
Android_Android_4_output.png,0.7882
Android_Android_4_output.png,0.8749
Android_Android_4_output.png,0.8178
Android_Android_4_output.png,0.8366
Android_Android_4_output.png,0.8187
Android_Android_4_output.png,0.8418
Android_Android_4_output.png,0.8984
Android_Android_4_output.png,0.856
Android_Android_4_output.png,0.8584
Android_Android_4_output.png,0.8622
Android_Android_4_output.png,0.8276
Android_Android_4_output.png,0.8158
Android_Android_4_output.png,0.8394
Android_Android_4_output.png,0.8779
Android_Android_4_output.png,0.9304
Android_Android_4_output.png,0.8897
Android_Android_4_output.png,0.8592
Android_Android_4_output.png,0.7197
Android_Android_4_output.png,0.8459
Android_Android_4_output.png,0.847
Android_Android_4_output.png,0.9155
Android_Android_4_output.png,0.9072
Android_Android_4_output.png,0.8178
Android_Android_4_output.png,0.8079
Android_Android_4_output.png,0.8175
Android_Android_4_output.png,0.8095
Android_Android_4_output.png,0.793
Android_Android_4_output.png,0.7493
Android_Android_4_output.png,0.9173
Android_Android_4_output.png,0.771
Android_Android_4_output.png,0.8195
Android_Android_4_output.png,0.8942
Android_Android_4_output.png,0.8025
Android_Android_4_output.png,0.7817
Android_Android_4_output.png,0.859
Android_Android_4_output.png,0.8002
Android_Android_4_output.png,0.8755
Android_Android_4_output.png,0.7969
Android_Android_4_output.png,0.8182
Android_Android_4_output.png,0.7862
Android_Android_4_output.png,0.8203
Android_Android_4_output.png,0.7995
Android_Android_4_output.png,0.7357
Android_Android_4_output.png,0.8984
Android_Android_4_output.png,0.7369
Android_Android_4_output.png,0.8092
Android_Android_4_output.png,0.8928
Android_Android_4_output.png,0.8363
Android_Android_4_output.png,0.7724
Android_Android_4_output.png,0.8778
Android_Android_4_output.png,0.8083
Android_Android_4_output.png,0.8409
Android_Android_4_output.png,0.8442
Android_Android_4_output.png,0.8301
Android_Android_4_output.png,0.8545
Android_Android_4_output.png,0.8393
Android_Android_4_output.png,0.7724
Android_Android_4_output.png,0.9311
Android_Android_4_output.png,0.7884
Android_Android_4_output.png,0.8378
Android_Android_4_output.png,0.8772
Android_Android_4_output.png,0.8485
Android_Android_4_output.png,0.7514
Android_Android_4_output.png,0.8435
Android_Android_4_output.png,0.8576
Android_Android_4_output.png,0.8251
Android_Android_4_output.png,0.859
Android_Android_4_output.png,0.8697
Android_Android_4_output.png,0.8941
Android_Android_4_output.png,0.9247
Android_Android_4_output.png,0.8786
Android_Android_4_output.png,0.8406
Android_Android_4_output.png,0.8923
Android_Android_4_output.png,0.9018
Android_Android_4_output.png,0.86
Android_Android_4_output.png,0.7689
Android_Android_4_output.png,0.882
Android_Android_4_output.png,0.8416
Android_Android_4_output.png,0.8269
Android_Android_4_output.png,0.9345
Android_Android_4_output.png,0.8649
Android_Android_4_output.png,0.7482
Android_Android_4_output.png,0.8182
Android_Android_4_output.png,0.7665
Android_Android_4_output.png,0.8289
Android_Android_4_output.png,0.8119
Android_Android_4_output.png,0.8826
Android_Android_4_output.png,0.6788
Android_Android_4_output.png,0.7111
Android_Android_4_output.png,0.9318
Android_Android_4_output.png,0.7964
Android_Android_4_output.png,0.7817
Android_Android_4_output.png,0.7275
Android_Android_4_output.png,0.8069
Android_Android_4_output.png,0.7727
Android_Android_4_output.png,0.8569
Android_Android_4_output.png,0.891
Android_Android_4_output.png,0.7572
Android_Android_4_output.png,0.7182
Android_Android_4_output.png,0.7906
Android_Android_4_output.png,0.8042
Android_Android_4_output.png,0.9183
Android_Android_4_output.png,0.8265
Android_Android_4_output.png,0.846
Android_Android_4_output.png,0.8107
Android_Android_4_output.png,0.8507
Android_Android_4_output.png,0.8489
Android_Android_4_output.png,0.91
Android_Android_4_output.png,0.7291
Android_Android_4_output.png,0.7574
Android_Android_4_output.png,0.8847
Android_Android_4_output.png,0.8455
Android_Android_4_output.png,0.9
Android_Android_4_output.png,0.7627
Android_Android_4_output.png,0.7896
Android_Android_4_output.png,0.8484
Android_Android_4_output.png,0.9039
Android_Android_4_output.png,0.8245
Android_Android_4_output.png,0.8223
Android_Android_4_output.png,0.864
Android_Android_4_output.png,0.8112
Android_Android_4_output.png,0.7619
Android_Android_4_output.png,0.798
Android_Android_4_output.png,0.8075
Android_Android_4_output.png,0.808
Android_Android_4_output.png,0.719
Android_Android_4_output.png,0.8397
Android_Android_4_output.png,0.7529
Android_Android_4_output.png,0.7833
Android_Android_4_output.png,0.8137
Android_Android_4_output.png,0.9211
Android_Android_4_output.png,0.8635
Android_Android_4_output.png,0.8168
Android_Android_4_output.png,0.9305
Android_Android_4_output.png,0.8407
Android_Android_4_output.png,0.9105
Android_Android_4_output.png,0.8216
Android_Android_4_output.png,0.776
Android_Android_4_output.png,0.6493
Android_Android_4_output.png,0.7799
Android_Android_4_output.png,0.7608
Android_Android_4_output.png,0.8746
Android_Android_4_output.png,0.8345
Android_Android_4_output.png,0.6867
Android_Android_4_output.png,0.8132
Android_Android_4_output.png,0.8063
Android_Android_4_output.png,0.8372
Android_Android_4_output.png,0.8092
Android_Android_4_output.png,0.9244
Android_Android_4_output.png,0.8063
Android_Android_4_output.png,0.7425
Android_Android_4_output.png,0.7759
Android_Android_4_output.png,0.8947
Android_Android_4_output.png,0.7951
Android_Android_4_output.png,0.6927
Android_Android_4_output.png,0.7351
26309_output.png,0.9033
26309_output.png,0.9365
26309_output.png,0.9746
26309_output.png,0.8467
26309_output.png,0.9218
26309_output.png,0.8682
26309_output.png,0.9282
26309_output.png,0.9618
26309_output.png,0.907
26309_output.png,0.966
26309_output.png,0.9151
26309_output.png,0.9167
26309_output.png,0.9313
26309_output.png,0.9175
26309_output.png,0.9133
26309_output.png,0.9172
26309_output.png,0.9452
26309_output.png,0.8961
26309_output.png,0.9076
26309_output.png,0.9353
26309_output.png,0.8863
26309_output.png,0.8597
26309_output.png,0.8934
26309_output.png,0.8659
26309_output.png,0.9175
26309_output.png,0.9378
26309_output.png,0.9337
26309_output.png,0.9289
26309_output.png,0.8895
26309_output.png,0.8741
26309_output.png,0.9044
26309_output.png,0.8589
26309_output.png,0.8827
26309_output.png,0.9076
26309_output.png,0.899
26309_output.png,0.9024
26309_output.png,0.8664
26309_output.png,0.9378
26309_output.png,0.8497
26309_output.png,0.9049
26309_output.png,0.9075
26309_output.png,0.9382
26309_output.png,0.9323
26309_output.png,0.9346
26309_output.png,0.9459
26309_output.png,0.9301
26309_output.png,0.9284
26309_output.png,0.9139
26309_output.png,0.8853
26309_output.png,0.9356
26309_output.png,0.9578
26309_output.png,0.9588
26309_output.png,0.9207
26309_output.png,0.895
26309_output.png,0.8733
26309_output.png,0.907
26309_output.png,0.8622
26309_output.png,0.9231
26309_output.png,0.9395
26309_output.png,0.9029
26309_output.png,0.9601
26309_output.png,0.9168
26309_output.png,0.9144
26309_output.png,0.9222
26309_output.png,0.9105
26309_output.png,0.9286
26309_output.png,0.9191
26309_output.png,0.9589
26309_output.png,0.8805
26309_output.png,0.8777
26309_output.png,0.8511
26309_output.png,0.7761
26309_output.png,0.8496
26309_output.png,0.8318
26309_output.png,0.851
26309_output.png,0.8584
26309_output.png,0.8096
26309_output.png,0.8008
26309_output.png,0.8197
26309_output.png,0.8423
26309_output.png,0.8796
26309_output.png,0.8451
26309_output.png,0.8313
26309_output.png,0.7999
26309_output.png,0.787
26309_output.png,0.8857
26309_output.png,0.9171
26309_output.png,0.9187
26309_output.png,0.9325
26309_output.png,0.9121
26309_output.png,0.854
26309_output.png,0.9004
26309_output.png,0.9414
26309_output.png,0.9307
26309_output.png,0.8874
26309_output.png,0.9129
26309_output.png,0.8862
26309_output.png,0.8853
26309_output.png,0.8848
26309_output.png,0.8819
26309_output.png,0.8776
26309_output.png,0.8736
26309_output.png,0.8726
26309_output.png,0.846
26309_output.png,0.8967
26309_output.png,0.877
26309_output.png,0.8219
26309_output.png,0.8476
26309_output.png,0.8883
26309_output.png,0.8943
26309_output.png,0.9484
26309_output.png,0.8499
26309_output.png,0.9155
26309_output.png,0.924
26309_output.png,0.9254
26309_output.png,0.8855
26309_output.png,0.9013
26309_output.png,0.9076
26309_output.png,0.8737
